TransactionID,CustomerID,Date,Amount,Category
TXN01885,CUST0216,2026-05-02,2311.16,Home & Living
TXN00067,CUST0011,2026-05-02,6830.27,Sports
TXN01759,CUST0202,2026-05-02,3646.47,Home & Living
TXN01463,CUST0164,2026-05-02,2009.65,Clothing
TXN00473,CUST0055,2026-05-03,2444.01,Home & Living
TXN01185,CUST0131,2026-05-03,1315.56,Sports
TXN00641,CUST0069,2026-05-03,4991.42,Home & Living
TXN01725,CUST0195,2026-05-03,978.74,Groceries
TXN00143,CUST0020,2026-05-03,567.76,Electronics
TXN01694,CUST0191,2026-05-03,6829.8,Beauty
TXN02552,CUST0295,2026-05-03,4561.43,Clothing
TXN00706,CUST0078,2026-05-03,3771.45,Clothing
TXN00619,CUST0067,2026-05-03,6260.66,Home & Living
TXN01475,CUST0165,2026-05-03,6062.75,Home & Living
TXN00123,CUST0018,2026-05-03,567.06,Sports
TXN01791,CUST0206,2026-05-04,4900.41,Groceries
TXN01465,CUST0164,2026-05-04,1089.63,Groceries
TXN01605,CUST0180,2026-05-04,7332.51,Beauty
TXN00918,CUST0099,2026-05-04,5664.62,Groceries
TXN02387,CUST0283,2026-05-04,1652.81,Home & Living
TXN00508,CUST0058,2026-05-04,2182.9,Clothing
TXN00291,CUST0033,2026-05-04,7126.31,Beauty
TXN01857,CUST0211,2026-05-04,2335.52,Beauty
TXN00392,CUST0043,2026-05-05,7980.18,Electronics
TXN02218,CUST0259,2026-05-05,2412.44,Sports
TXN01471,CUST0165,2026-05-05,4537.66,Electronics
TXN01984,CUST0228,2026-05-05,601.19,Beauty
TXN02505,CUST0291,2026-05-05,2469.65,Sports
TXN01825,CUST0209,2026-05-05,6755.97,Beauty
TXN00824,CUST0091,2026-05-05,2291.95,Home & Living
TXN00114,CUST0017,2026-05-06,1830.39,Groceries
TXN02373,CUST0282,2026-05-06,2483.4,Groceries
TXN02286,CUST0264,2026-05-06,1277.06,Home & Living
TXN00901,CUST0099,2026-05-06,7633.37,Clothing
TXN01020,CUST0109,2026-05-06,2136.76,Electronics
TXN01936,CUST0223,2026-05-06,2211.05,Beauty
TXN00154,CUST0022,2026-05-06,3386.45,Clothing
TXN01964,CUST0225,2026-05-07,1287.36,Electronics
TXN02519,CUST0292,2026-05-07,3326.74,Beauty
TXN00100,CUST0015,2026-05-07,510.6,Sports
TXN02445,CUST0286,2026-05-07,6390.66,Electronics
TXN02017,CUST0233,2026-05-07,675.15,Sports
TXN00036,CUST0007,2026-05-07,3399.37,Beauty
TXN00442,CUST0049,2026-05-07,775.65,Sports
TXN00869,CUST0096,2026-05-07,1881.36,Clothing
TXN01344,CUST0149,2026-05-07,6541.57,Electronics
TXN01313,CUST0146,2026-05-08,4364.54,Groceries
TXN02441,CUST0286,2026-05-08,5390.44,Sports
TXN02263,CUST0263,2026-05-08,3590.21,Electronics
TXN00853,CUST0094,2026-05-08,1384.59,Groceries
TXN02077,CUST0240,2026-05-08,842.8,Groceries
TXN01046,CUST0110,2026-05-08,2081.8,Clothing
TXN00925,CUST0100,2026-05-08,7682.97,Clothing
TXN00772,CUST0084,2026-05-08,6037.23,Groceries
TXN00488,CUST0057,2026-05-08,2632.84,Home & Living
TXN01826,CUST0209,2026-05-08,7905.93,Electronics
TXN01346,CUST0149,2026-05-09,7266.5,Groceries
TXN02598,CUST0300,2026-05-09,7031.01,Sports
TXN01695,CUST0191,2026-05-09,7875.58,Electronics
TXN01506,CUST0169,2026-05-09,2561.36,Sports
TXN02233,CUST0260,2026-05-09,6724.09,Electronics
TXN00421,CUST0047,2026-05-09,1364.15,Home & Living
TXN01302,CUST0145,2026-05-09,579.85,Clothing
TXN02174,CUST0254,2026-05-09,2233.88,Clothing
TXN00980,CUST0104,2026-05-09,1116.94,Home & Living
TXN02277,CUST0263,2026-05-10,3582.84,Clothing
TXN00194,CUST0025,2026-05-10,567.89,Beauty
TXN00596,CUST0066,2026-05-10,687.34,Home & Living
TXN01286,CUST0143,2026-05-11,1665.37,Clothing
TXN00795,CUST0086,2026-05-11,820.73,Beauty
TXN01210,CUST0133,2026-05-11,7319.02,Electronics
TXN01608,CUST0180,2026-05-11,4169.64,Home & Living
TXN01324,CUST0146,2026-05-11,2520.24,Home & Living
TXN01773,CUST0202,2026-05-11,4430.01,Groceries
TXN00814,CUST0090,2026-05-11,1309.14,Clothing
TXN00372,CUST0041,2026-05-11,3833.15,Home & Living
TXN00121,CUST0018,2026-05-12,1566.92,Clothing
TXN00294,CUST0033,2026-05-12,7147.92,Beauty
TXN01874,CUST0214,2026-05-12,1968.62,Groceries
TXN01849,CUST0210,2026-05-12,989.49,Beauty
TXN01272,CUST0142,2026-05-13,806.29,Clothing
TXN00086,CUST0014,2026-05-13,1926.7,Sports
TXN01757,CUST0202,2026-05-13,2090.14,Groceries
TXN01730,CUST0196,2026-05-13,626.51,Beauty
TXN02463,CUST0288,2026-05-14,993.38,Clothing
TXN00319,CUST0037,2026-05-14,2257.03,Beauty
TXN00639,CUST0069,2026-05-14,6215.24,Sports
TXN01214,CUST0133,2026-05-14,7708.38,Electronics
TXN00106,CUST0016,2026-05-14,1238.46,Groceries
TXN00495,CUST0057,2026-05-14,2200.3,Beauty
TXN02027,CUST0235,2026-05-14,1097.1,Beauty
TXN01544,CUST0172,2026-05-14,3641.25,Sports
TXN00278,CUST0032,2026-05-15,1731.48,Clothing
TXN01530,CUST0172,2026-05-15,2602.75,Electronics
TXN01697,CUST0191,2026-05-15,3903.73,Beauty
TXN02500,CUST0291,2026-05-15,2961.85,Clothing
TXN00024,CUST0006,2026-05-15,1979.82,Clothing
TXN00771,CUST0084,2026-05-15,2375.16,Beauty
TXN00874,CUST0097,2026-05-15,2375.93,Clothing
TXN01395,CUST0153,2026-05-15,2802.67,Groceries
TXN00524,CUST0059,2026-05-15,2579.21,Sports
TXN01208,CUST0133,2026-05-15,4764.4,Clothing
TXN01459,CUST0164,2026-05-16,596.16,Beauty
TXN01158,CUST0129,2026-05-16,5000.35,Home & Living
TXN01723,CUST0195,2026-05-16,879.11,Electronics
TXN01762,CUST0202,2026-05-16,2639.31,Beauty
TXN02485,CUST0290,2026-05-17,2480.35,Groceries
TXN02597,CUST0300,2026-05-17,7423.88,Groceries
TXN01271,CUST0142,2026-05-18,1826.62,Sports
TXN00728,CUST0080,2026-05-18,2713.25,Electronics
TXN00953,CUST0101,2026-05-18,4747.57,Beauty
TXN01806,CUST0207,2026-05-18,4680.63,Clothing
TXN01573,CUST0176,2026-05-18,1478.56,Electronics
TXN02581,CUST0298,2026-05-18,576.24,Electronics
TXN00220,CUST0028,2026-05-18,682.97,Electronics
TXN00552,CUST0061,2026-05-19,1715.81,Electronics
TXN00384,CUST0042,2026-05-19,1512.22,Home & Living
TXN00355,CUST0040,2026-05-19,1691.5,Electronics
TXN00393,CUST0043,2026-05-19,5162.25,Groceries
TXN02098,CUST0244,2026-05-20,1784.42,Groceries
TXN01372,CUST0150,2026-05-20,693.96,Home & Living
TXN02002,CUST0232,2026-05-20,1464.85,Beauty
TXN02410,CUST0284,2026-05-20,3148.96,Electronics
TXN00394,CUST0043,2026-05-21,4206.56,Home & Living
TXN00487,CUST0057,2026-05-21,7455.32,Electronics
TXN01572,CUST0176,2026-05-21,653.24,Beauty
TXN02475,CUST0289,2026-05-21,926.11,Groceries
TXN00732,CUST0080,2026-05-22,7821.54,Beauty
TXN00823,CUST0091,2026-05-22,4239.45,Home & Living
TXN01628,CUST0182,2026-05-22,4713.29,Clothing
TXN00359,CUST0041,2026-05-22,3141.95,Groceries
TXN01788,CUST0206,2026-05-22,7619.97,Home & Living
TXN01925,CUST0223,2026-05-22,6875.68,Electronics
TXN02437,CUST0286,2026-05-22,7359.6,Home & Living
TXN00156,CUST0022,2026-05-22,5340.33,Groceries
TXN01310,CUST0146,2026-05-22,7112.29,Clothing
TXN00770,CUST0084,2026-05-23,3286.44,Beauty
TXN01082,CUST0118,2026-05-23,1896.4,Home & Living
TXN01343,CUST0149,2026-05-23,7633.26,Sports
TXN02138,CUST0247,2026-05-23,980.62,Home & Living
TXN00948,CUST0101,2026-05-23,6701.0,Home & Living
TXN02009,CUST0233,2026-05-23,1608.36,Home & Living
TXN00898,CUST0099,2026-05-23,3312.26,Beauty
TXN01672,CUST0189,2026-05-24,2463.79,Home & Living
TXN00702,CUST0078,2026-05-24,2862.89,Groceries
TXN00383,CUST0042,2026-05-24,792.75,Beauty
TXN02596,CUST0300,2026-05-24,2508.37,Clothing
TXN01470,CUST0165,2026-05-24,6909.85,Home & Living
TXN00810,CUST0090,2026-05-24,1877.26,Home & Living
TXN00352,CUST0040,2026-05-24,1949.03,Clothing
TXN01203,CUST0133,2026-05-25,2663.62,Home & Living
TXN00247,CUST0030,2026-05-25,6636.94,Home & Living
TXN00033,CUST0007,2026-05-25,6128.18,Groceries
TXN02262,CUST0263,2026-05-25,4148.87,Beauty
TXN02402,CUST0284,2026-05-25,5845.12,Home & Living
TXN02497,CUST0291,2026-05-25,5099.99,Groceries
TXN00671,CUST0073,2026-05-25,7504.92,Sports
TXN01603,CUST0180,2026-05-25,6603.68,Groceries
TXN01648,CUST0185,2026-05-25,1664.29,Clothing
TXN02117,CUST0245,2026-05-25,3485.39,Groceries
TXN01031,CUST0110,2026-05-26,7052.09,Home & Living
TXN00610,CUST0067,2026-05-26,4050.69,Beauty
TXN02551,CUST0295,2026-05-26,4631.93,Beauty
TXN00486,CUST0057,2026-05-26,2163.0,Electronics
TXN01505,CUST0169,2026-05-26,5625.83,Groceries
TXN01285,CUST0143,2026-05-26,849.18,Groceries
TXN00766,CUST0084,2026-05-27,6903.51,Clothing
TXN00727,CUST0080,2026-05-27,3171.44,Beauty
TXN00923,CUST0100,2026-05-28,3762.66,Clothing
TXN02436,CUST0286,2026-05-28,5868.03,Electronics
TXN00525,CUST0059,2026-05-28,4812.61,Electronics
TXN01108,CUST0124,2026-05-28,7967.49,Electronics
TXN00332,CUST0038,2026-05-29,5884.85,Home & Living
TXN00897,CUST0099,2026-05-29,5970.0,Sports
TXN00153,CUST0022,2026-05-29,7201.96,Electronics
TXN00636,CUST0069,2026-05-29,7581.03,Electronics
TXN00065,CUST0011,2026-05-30,7113.09,Sports
TXN00606,CUST0067,2026-05-30,2806.61,Sports
TXN01393,CUST0153,2026-05-30,3265.82,Home & Living
TXN02400,CUST0284,2026-05-30,2377.83,Groceries
TXN01756,CUST0202,2026-05-31,2988.39,Clothing
TXN00289,CUST0033,2026-05-31,6656.0,Home & Living
TXN00358,CUST0041,2026-05-31,5905.26,Sports
TXN02232,CUST0260,2026-06-01,7811.83,Beauty
TXN01154,CUST0129,2026-06-01,5387.54,Groceries
TXN02513,CUST0292,2026-06-01,6717.76,Groceries
TXN01693,CUST0191,2026-06-02,4759.65,Clothing
TXN01824,CUST0209,2026-06-02,5304.14,Electronics
TXN00391,CUST0043,2026-06-02,2606.27,Home & Living
TXN01529,CUST0172,2026-06-02,6660.93,Clothing
TXN00521,CUST0059,2026-06-02,6523.77,Electronics
TXN02110,CUST0245,2026-06-03,3499.75,Groceries
TXN01805,CUST0207,2026-06-04,6265.37,Groceries
TXN02045,CUST0238,2026-06-04,4826.5,Electronics
TXN01308,CUST0146,2026-06-04,2337.35,Groceries
